K_mean,Linf_H,yef,bet1,bet2,ppt,osp,ple1,ple2,stn1,stn2,stn3,stn4,stn5,,,
0.582063996,44.0282273,0.126914191,1.307333832,0.392821583,-0.599344556,0.388435337,-0.068078548,-0.145334188,0.129594186,-0.351148728,0.704936434,-0.065699362,0.066631679,,,
0.187372746,41.91162946,0.133858004,0.948767342,0.381757698,-0.58859081,0.392206241,-0.066817531,-0.139880717,0.121344033,-0.295942826,0.39630448,-0.03109686,0.082092004,,,
0.08081065,58.6019694,0.120481807,1.238702201,0.36426507,-0.573619112,0.361345525,-0.059230666,-0.108531992,0.123166047,-0.341062175,0.348417727,-0.070823058,0.088514781,,,
0.339287132,46.12662622,0.125316102,1.379542229,0.368363561,-0.523319959,0.38280511,-0.063398058,-0.11913181,0.126048343,-0.305406208,0.369840625,-0.051971707,0.074688527,,,
0.242263151,52.4147667,0.138852501,1.367721854,0.36311941,-0.568139499,0.377490578,-0.061220249,-0.119276806,0.101406127,-0.326447762,0.451252041,-0.136617409,0.070444723,,,
0.473474659,55.97169935,0.135988549,0.877594317,0.390179198,-0.596176716,0.369327252,-0.04455233,-0.116621162,0.112944426,-0.284668397,0.443958911,-0.087611557,0.059830482,,,
0.111330224,51.97700398,0.149827002,1.170943996,0.381297435,-0.601378769,0.364626149,-0.063164459,-0.130690049,0.140935189,-0.332577277,0.444860095,-0.125814681,0.080759312,,,
0.059276946,79.48665346,0.152162191,1.598131748,0.365213915,-0.560884934,0.323021628,-0.060742785,-0.125138148,0.121169559,-0.388288656,0.525873538,-0.075230519,0.088810232,,,
0.514322509,147.1695438,0.143254555,1.495067061,0.336188283,-0.566103915,0.325693435,-0.055781859,-0.130313424,0.127543114,-0.282540891,0.604433957,-0.051524913,0.081233348,,,
0.110667904,72.83246485,0.157635986,1.478290389,0.375926579,-0.569958974,0.307323441,-0.059274131,-0.140072004,0.120222533,-0.350047158,0.691302139,-0.054313766,0.0865069,,,
0.175710408,50.59655871,0.170911075,1.761587073,0.386713066,-0.57881604,0.326518706,-0.063730369,-0.126401437,0.095715656,-0.328577779,0.61156966,-0.072493597,0.078270409,,,
0.183451982,34.8398992,0.176974779,1.328963334,0.358196623,-0.559886102,0.330860047,-0.06968043,-0.116354912,0.08249688,-0.359908542,0.807745549,-0.042373541,0.081256158,,,
0.329272154,71.55246607,0.16413059,1.182897552,0.343642891,-0.533478042,0.352764361,-0.070436171,-0.113180266,0.093887363,-0.414058489,0.440164181,-0.039566269,0.136232933,,,
0.369807978,66.53613893,0.149340616,1.144646216,0.347199908,-0.508335458,0.332375708,-0.074037634,-0.122867961,0.105055286,-0.287492825,0.391313649,-0.057614142,0.102241685,,,
0.299231131,49.11092975,0.150371799,1.03364129,0.355799257,-0.522590799,0.343719428,-0.073504344,-0.132479686,0.118942995,-0.340566498,0.362995244,-0.031277741,0.091874873,,,
0.395247208,49.3830177,0.156068921,0.910159409,0.423900893,-0.546073403,0.361211697,-0.068465675,-0.123119902,0.117454782,-0.344436852,0.523533213,-0.064331386,0.045949759,,,
0.15012011,59.10424959,0.161049542,0.713084797,0.378379213,-0.581168847,0.384419158,-0.072534423,-0.121898202,0.107700714,-0.352207609,0.38368497,-0.049632305,0.055576493,,,
0.241868504,56.37750926,0.165112866,0.896547747,0.408266783,-0.60426688,0.372447015,-0.081997293,-0.131149194,0.078899842,-0.299279812,0.363895359,-0.042578384,0.036911734,,,
0.493324772,62.74378561,0.162562832,0.896939981,0.386672637,-0.640221204,0.364384883,-0.071779442,-0.134397753,0.086548568,-0.377647319,0.417301028,-0.070554687,0.072659074,,,
0.318228434,39.75565716,0.165268839,1.040038617,0.390529634,-0.621575447,0.378399072,-0.072277126,-0.148886843,0.120285075,-0.321155507,0.500619483,-0.07774927,0.056701785,,,
0.193333273,66.15872599,0.163292283,0.807659772,0.367713633,-0.608924841,0.375006059,-0.066999066,-0.154615662,0.095554674,-0.348840343,0.540574036,-0.078462037,0.065963601,,,
0.04169072,37.93965157,0.148964994,0.90581956,0.352510694,-0.616959703,0.383298178,-0.087425446,-0.155624069,0.098611273,-0.401452511,0.291367421,-0.068017444,0.058007521,,,
0.070072697,72.671095,0.140275162,1.096636912,0.348505182,-0.578894013,0.392702464,-0.093022756,-0.145385145,0.102751347,-0.33544014,0.472980644,-0.096610124,0.06045209,,,
0.672306936,61.06610429,0.141455481,1.065700508,0.375901856,-0.570272923,0.378065226,-0.064203524,-0.1457024,0.10983396,-0.415686851,0.385646335,-0.065894286,0.079144848,,,
0.100103174,68.06236594,0.143819932,1.115379777,0.439650696,-0.593327328,0.371610017,-0.055042104,-0.129294959,0.133571906,-0.334691985,0.270027156,-0.003869749,0.084694774,,,
0.121817371,57.4015184,0.147203435,1.204913094,0.432406028,-0.553702357,0.364640765,-0.051172005,-0.166719707,0.102410245,-0.323041991,0.438985139,-0.049481963,0.069924166,,,
0.053570391,85.19899034,0.146593199,1.566087204,0.368449359,-0.584977418,0.371800694,-0.055107321,-0.128251336,0.083435811,-0.343773519,0.566632851,-0.057737649,0.058794649,,,
0.521705221,86.50196225,0.150497659,1.46471075,0.397323152,-0.549349245,0.376610442,-0.058269243,-0.111214079,0.090381426,-0.267377879,0.401572928,-0.023100892,0.109767572,,,
0.336123126,65.7090877,0.143499103,0.967650523,0.43706237,-0.535227244,0.350435636,-0.069391031,-0.100825585,0.113012483,-0.287418135,0.281262631,-0.066522154,0.106084287,,,
0.445664734,55.89688201,0.142845932,1.032502972,0.383945885,-0.527436606,0.355030652,-0.05131545,-0.106666614,0.123456272,-0.275954007,0.406949272,-0.015097687,0.12849709,,,
0.014115633,57.41765408,0.142215168,1.085329787,0.38097716,-0.498722475,0.338897528,-0.040856432,-0.124095795,0.114085936,-0.31916484,0.44071658,-0.060973496,0.094541008,,,
0.406918364,65.74244135,0.119965898,0.953509824,0.446542782,-0.512582388,0.361075906,-0.039194817,-0.131485886,0.126985017,-0.267027599,0.53047451,-0.070647319,0.123503449,,,
0.185604122,64.233688,0.138893786,1.252585863,0.450929353,-0.50634627,0.399446528,-0.067001268,-0.120118863,0.106975319,-0.303223524,0.484836686,-0.067040648,0.088985224,,,
0.189177567,64.46191632,0.140678921,1.291542708,0.412638218,-0.542788481,0.408981512,-0.071026156,-0.141715831,0.088886919,-0.292771686,0.508701912,-0.085297437,0.094224962,,,
0.037222018,59.7668702,0.150954292,1.104932023,0.397894953,-0.522013101,0.426839378,-0.050066817,-0.14301637,0.106533742,-0.357229933,0.237154248,-0.040364072,0.110158351,,,
0.322807243,59.15878968,0.142254405,1.166489954,0.38826995,-0.491480201,0.403811311,-0.073734419,-0.138508574,0.126669972,-0.366074021,0.551375799,-0.10942285,0.085580392,,,
0.18486446,38.29028858,0.133410644,1.446654212,0.436938636,-0.488402302,0.379767959,-0.08196156,-0.140833926,0.139522432,-0.268751742,0.511054937,-0.111533077,0.093989529,,,
0.023206712,62.53817549,0.133768322,1.171193947,0.417820857,-0.521220469,0.38881007,-0.068908071,-0.140595308,0.132908802,-0.32166242,0.518805476,-0.125711378,0.079708469,,,
0.299988001,42.93017825,0.153945809,0.915994955,0.448498658,-0.520819092,0.383774232,-0.072351406,-0.14486869,0.119381131,-0.317537059,0.454312063,-0.123496783,0.092541797,,,
0.359091751,39.84120645,0.145505814,1.09373871,0.423556099,-0.582942073,0.411474768,-0.068850048,-0.142992847,0.127113568,-0.335479567,0.631735016,-0.052193394,0.120716075,,,
0.286556624,36.2139741,0.150042566,1.087734758,0.43548332,-0.542905784,0.393534477,-0.060093874,-0.153761345,0.113718512,-0.326148159,0.470835778,-0.094379509,0.09448671,,,
0.232898355,55.19319799,0.153376792,0.977785094,0.37717931,-0.561661446,0.396785245,-0.065725801,-0.150950217,0.11213673,-0.311538251,0.331829372,-0.053995293,0.078162854,,,
0.393908037,70.96761695,0.147864646,0.891713482,0.391646871,-0.594498556,0.39552297,-0.059865819,-0.13639218,0.155057627,-0.272994751,0.429148236,-0.00560931,0.074340903,,,
0.177723247,35.86399273,0.150759359,0.988123812,0.412202189,-0.64800977,0.39284569,-0.05708692,-0.100218751,0.144710806,-0.252513882,0.456443233,0.007071226,0.086144785,,,
0.371517825,80.19868682,0.145539638,1.095773929,0.434278521,-0.706782128,0.412399899,-0.066941646,-0.132581979,0.151338945,-0.330495189,0.652681431,-0.009906278,0.064813009,,,
0.339663536,60.09877487,0.142660224,1.164257796,0.437894797,-0.732212275,0.427620129,-0.0639549,-0.150241118,0.125356822,-0.339518839,0.49066044,-0.055034336,0.080239218,,,
0.065028859,78.39824711,0.13709762,0.958302336,0.426021047,-0.735591193,0.426937056,-0.067672197,-0.137337976,0.105302852,-0.347192594,0.214760493,-0.096384999,0.067828734,,,
0.069597778,91.51332382,0.140754957,1.426476186,0.418107771,-0.707403738,0.403237126,-0.0610873,-0.129617368,0.085896132,-0.388407688,0.49540429,-0.062157452,0.065037488,,,
0.362689992,52.69863245,0.124138903,1.106465483,0.402990873,-0.714632817,0.40120566,-0.075708648,-0.12721584,0.100445754,-0.380825626,0.249127693,-0.023964214,0.080531935,,,
0.144238451,87.32621707,0.151592592,1.195481976,0.43546719,-0.710141815,0.389682333,-0.052683069,-0.104818664,0.102357219,-0.323455287,0.353408205,-0.093670321,0.075218003,,,
0.071912851,42.04780669,0.159301737,0.895743875,0.41453919,-0.675868887,0.375204568,-0.059543518,-0.137853928,0.106582486,-0.309433355,0.207388843,-0.035073457,0.074843975,,,
0.356038822,44.84080489,0.15376028,1.097537241,0.418899383,-0.694206274,0.399682121,-0.063283239,-0.136300239,0.098930029,-0.344148502,0.534154961,-0.054907898,0.059038416,,,
0.194817425,47.96991773,0.143226513,0.998393175,0.386963733,-0.667624401,0.377855008,-0.062862776,-0.135519104,0.081394458,-0.345737842,0.348790731,-0.07494544,0.094707091,,,
0.153808021,40.26114286,0.158742322,1.155607217,0.402142888,-0.662839048,0.371576506,-0.065472361,-0.112790995,0.11829936,-0.341487394,0.516473588,-0.058508377,0.069383445,,,
0.401685149,75.69185977,0.155744147,0.895922969,0.401603535,-0.665219744,0.358952268,-0.069484633,-0.124946952,0.103408449,-0.346532179,0.388647634,-0.110521052,0.09353788,,,
0.183872581,68.12886607,0.156065103,0.799137219,0.410830662,-0.655659526,0.370351701,-0.04879426,-0.107860354,0.096042536,-0.392148669,0.522058697,-0.071866524,0.096414672,,,
0.152645302,74.41915059,0.162172425,0.673296449,0.414754015,-0.703317373,0.356602007,-0.062962044,-0.131079413,0.102614271,-0.308444357,0.401020649,-0.102672746,0.063434497,,,
0.265912905,66.40385915,0.17233748,0.829892465,0.385784256,-0.728504068,0.362731058,-0.065637082,-0.117376998,0.109321128,-0.376695852,0.33383597,-0.107099985,0.056644853,,,
0.257674342,71.9882034,0.161271289,0.810502534,0.416429665,-0.754284914,0.356620675,-0.073224622,-0.092182185,0.073962445,-0.402688012,0.51320669,-0.081831561,0.05594994,,,
0.313470189,73.40510348,0.1643431,0.919303963,0.361653331,-0.750522711,0.362992593,-0.064098774,-0.138190945,0.088957777,-0.368749332,0.326597594,-0.047862262,0.029928694,,,
0.335649745,79.99835324,0.175361765,1.127014336,0.40377981,-0.711699649,0.355964883,-0.058873309,-0.111809373,0.103930068,-0.307817697,0.607332384,-0.020502605,0.054948199,,,
0.612351942,49.57328317,0.171783293,1.308933156,0.417239781,-0.709160717,0.337713909,-0.079243555,-0.090837268,0.140298009,-0.345307446,0.781107497,-0.121120473,0.103613408,,,
0.240924287,47.59341042,0.169747404,1.277697996,0.366178137,-0.657186153,0.316516982,-0.082470833,-0.089700331,0.107262044,-0.368787764,0.544419497,-0.072570161,0.124867702,,,
0.174912972,60.26853204,0.155773981,1.331020438,0.392187286,-0.649311106,0.308108189,-0.074836872,-0.093267427,0.084006281,-0.420062399,0.563759147,-0.055677056,0.109872154,,,
0.132972808,40.30112913,0.164374167,1.087839342,0.403978787,-0.676913882,0.312270589,-0.063883636,-0.094926755,0.091021294,-0.328701392,0.521077439,-0.107690001,0.106002744,,,
0.178963338,76.5336029,0.172308945,0.914838351,0.371968335,-0.672450636,0.299263057,-0.059581626,-0.136974519,0.086458647,-0.389412029,0.311230963,-0.088558943,0.048605447,,,
0.304732131,90.09535546,0.172499067,0.790766309,0.379338673,-0.673746815,0.280803175,-0.053558247,-0.124325218,0.101840219,-0.349685781,0.488611399,-0.102237648,0.05243277,,,
0.568316392,37.14350009,0.183513277,0.97376855,0.372175839,-0.664415819,0.284707018,-0.055045002,-0.126932543,0.079159993,-0.444597229,0.4283486,-0.062885743,0.061201013,,,
0.147997248,44.74522479,0.171106939,0.865066634,0.410639871,-0.620646925,0.283128168,-0.054590236,-0.132605901,0.111207963,-0.312889911,0.603616309,-0.080496238,0.075832125,,,
0.209213451,74.39949467,0.164440849,1.243894879,0.362409354,-0.622986184,0.282643546,-0.083078408,-0.140844402,0.107258034,-0.303155123,0.60056038,-0.154260607,0.087649071,,,
0.552974605,43.80885871,0.173412637,1.101129409,0.394572432,-0.639470536,0.263151919,-0.070244315,-0.118139789,0.107076492,-0.331818969,0.608127596,-0.096807023,0.058832829,,,
0.101993166,46.1962919,0.168137891,1.210391082,0.380692547,-0.618609829,0.266935436,-0.061650426,-0.134426669,0.108656684,-0.276910003,0.374727132,-0.071184453,0.054344491,,,
0.398917058,57.95688849,0.16493856,1.188940345,0.395746996,-0.700470434,0.265880318,-0.064352644,-0.12554571,0.103143137,-0.308033199,0.560595003,-0.105282152,0.071884131,,,
0.569757722,51.2831992,0.149033252,1.333896968,0.381485823,-0.669785872,0.277784906,-0.078706873,-0.110116398,0.106765529,-0.336808255,0.532599341,-0.068783308,0.101502295,,,
0.218612545,45.41062011,0.148523347,1.33696309,0.363300881,-0.656836017,0.279750142,-0.071739655,-0.107764873,0.104083888,-0.42206325,0.395649047,-0.069365774,0.089210753,,,
0.384793588,77.80954232,0.138985455,1.253173045,0.40710262,-0.66008096,0.263009663,-0.062846023,-0.110450536,0.110691173,-0.393069831,0.319449492,-0.048061655,0.110931885,,,
0.203515668,48.25030642,0.145850562,1.551642043,0.421548926,-0.629027859,0.263259125,-0.058675918,-0.125180152,0.112951829,-0.222436602,0.419541286,-0.068683674,0.083320742,,,
0.45553858,23.94115477,0.133642213,1.24412526,0.369640522,-0.659282806,0.247592435,-0.05877272,-0.119337843,0.108712688,-0.325830343,0.318017954,-0.097258203,0.068500279,,,
0.459505223,58.55186923,0.150377508,0.960838215,0.341671058,-0.615240836,0.248963919,-0.062737916,-0.122490173,0.080072766,-0.348216693,0.035336792,-0.077739957,0.079496375,,,
0.093705535,81.79160539,0.150161785,0.962803506,0.36741077,-0.638460495,0.232191058,-0.046315913,-0.098629926,0.082207722,-0.397103168,0.212357653,-0.051458877,0.112028082,,,
0.326998145,25.63719268,0.154475378,1.33091063,0.400094934,-0.639284551,0.22467506,-0.042388868,-0.093974054,0.095927413,-0.372416622,0.349648757,-0.073336294,0.136372054,,,
0.273961019,19.8562828,0.151834274,1.228108421,0.396437351,-0.653881873,0.254391765,-0.064651636,-0.106785551,0.09394477,-0.357381855,0.36065274,-0.034666911,0.097169133,,,
0.231897729,30.5815877,0.129057517,1.524964085,0.392935319,-0.657687193,0.257381717,-0.062804024,-0.094323888,0.103871469,-0.32466365,0.415453786,-0.005122841,0.117003074,,,
0.45241642,41.71786599,0.126801078,1.603352403,0.428341936,-0.669585139,0.27585514,-0.086997867,-0.100658233,0.110940315,-0.361974219,0.414118321,-0.067525963,0.128017366,,,
0.050178627,57.21277199,0.136102421,1.25721664,0.420700614,-0.630814062,0.258717923,-0.074459749,-0.118074831,0.120519468,-0.347452516,0.50024363,-0.057343498,0.11267347,,,
0.252933272,44.29081531,0.128665306,1.135999828,0.375347767,-0.661654786,0.240429829,-0.060465922,-0.098720031,0.100466748,-0.354499295,0.362216128,-0.091244999,0.120652726,,,
0.501323093,77.68189884,0.145434308,0.848943267,0.372486773,-0.649490452,0.219548644,-0.06155414,-0.104531633,0.076714698,-0.319342367,0.296893473,-0.141794046,0.104488024,,,
0.016712584,29.81113271,0.151696966,1.16010979,0.361836037,-0.669198527,0.227958655,-0.054612558,-0.104629732,0.066652649,-0.279932164,0.632967701,-0.124434782,0.062590314,,,
0.122773868,40.02117372,0.141329625,1.211714102,0.372940876,-0.637106305,0.24069196,-0.077912073,-0.112246155,0.088893663,-0.305974638,0.630607178,-0.088292937,0.057320942,,,
0.168513135,34.7088477,0.135540337,1.462560999,0.406135884,-0.624224465,0.236546181,-0.071907598,-0.115275056,0.112141254,-0.377109895,0.479000158,-0.075344527,0.097664149,,,
0.086339423,51.0523143,0.140745328,1.385012406,0.374644131,-0.643463166,0.219066101,-0.066353783,-0.101934796,0.099210767,-0.292244247,0.546252116,-0.044420791,0.086774989,,,
0.27981721,67.64550523,0.154941205,1.428933834,0.352606595,-0.634726113,0.206352069,-0.052143501,-0.094216748,0.089576649,-0.427765773,0.398841824,-0.03570618,0.092022339,,,
0.436416789,53.19211316,0.151129676,1.170015119,0.35179163,-0.616564531,0.187812985,-0.071574896,-0.119956682,0.087903758,-0.337693814,0.391406369,-0.056990116,0.07160431,,,
0.372188827,45.38114868,0.147260666,1.5336252,0.411905546,-0.608891471,0.19438488,-0.07272424,-0.129151469,0.079759288,-0.342373223,0.420618949,-0.080278371,0.08680546,,,
0.339041533,69.55951301,0.141915677,1.158957256,0.375387121,-0.605949679,0.189701781,-0.077559227,-0.131351273,0.093245833,-0.342195331,0.409179223,-0.044951434,0.075597044,,,
0.52582221,65.95116302,0.150032577,1.140172883,0.367260166,-0.58416143,0.223425189,-0.075452771,-0.114042799,0.080408629,-0.460231865,0.62455675,0.035209645,0.077021438,,,
0.224866462,59.09626114,0.130900083,0.849277866,0.387488256,-0.592393371,0.201287189,-0.046477843,-0.127308314,0.097439972,-0.379800729,0.441655307,-0.093786368,0.058921856,,,
0.592456953,49.16974509,0.132273742,1.012579719,0.39612154,-0.618429487,0.210673056,-0.077916295,-0.102374683,0.107405213,-0.378826525,0.322379245,-0.106709592,0.075766137,,,
0.304565535,49.38583548,0.154506235,0.838680396,0.369271005,-0.627328108,0.223971967,-0.075415366,-0.132345675,0.115543702,-0.281069223,0.382514851,-0.100050002,0.049455948,,,
0.311027263,34.06479069,0.131839919,1.063422497,0.379227214,-0.636775082,0.213494015,-0.075941605,-0.124534638,0.105122303,-0.302733847,0.466020417,-0.09133026,0.084124153,,,
0.286110055,53.76302886,0.135894209,1.139555874,0.342340876,-0.614477674,0.246213787,-0.07653385,-0.115512791,0.110076063,-0.326467377,0.348549357,-0.060011341,0.102830844,,,
0.084246826,27.80747155,0.133843939,1.005273836,0.386736896,-0.635411388,0.250653795,-0.065377766,-0.106260266,0.087932858,-0.297704441,0.162186703,0.010499389,0.082040864,,,
0.158559298,62.51462234,0.128740878,1.049026413,0.402565218,-0.625631384,0.245210353,-0.073351063,-0.127465941,0.079800148,-0.350127248,0.453444863,-0.005071725,0.075453023,,,
0.622987387,72.51869784,0.134096075,1.329275834,0.367264987,-0.623848041,0.238690376,-0.065897819,-0.117974567,0.081224336,-0.28917201,0.710786081,-0.02064644,0.068117589,,,
0.358855651,94.3083786,0.139098689,1.172546636,0.379050871,-0.594230237,0.228880568,-0.070850662,-0.109542532,0.08243024,-0.36962153,0.364319841,-0.064460709,0.096757801,,,
0.236732441,67.31174593,0.139728577,1.01784257,0.340966988,-0.550161679,0.230278477,-0.066540256,-0.108658291,0.103396155,-0.394492942,0.235053353,-0.125842356,0.087425367,,,
0.232562783,117.205356,0.15353233,1.235386332,0.361931625,-0.614019058,0.251537679,-0.062452732,-0.098070276,0.088720479,-0.407919286,0.311721714,-0.059278303,0.078107073,,,
0.149578076,54.16981888,0.149344063,1.131739524,0.372628004,-0.623644087,0.245487444,-0.045527122,-0.104977671,0.110567735,-0.361239224,0.577309123,-0.098568054,0.104106926,,,
0.182410585,103.61679,0.160042229,1.10862864,0.370734748,-0.643803317,0.258187749,-0.067760293,-0.121581483,0.107366197,-0.402898997,0.357815798,-0.103419631,0.048600497,,,
0.426378341,85.05240806,0.121315345,1.101367043,0.384908781,-0.622890351,0.259194957,-0.087705671,-0.140873965,0.105929142,-0.376291473,0.429041993,-0.026507495,0.068159088,,,
0.3837425,56.95306685,0.134864223,1.276231023,0.386131482,-0.653996177,0.278684321,-0.062961658,-0.142118623,0.096764265,-0.350864992,0.485525821,-0.080719189,0.069804705,,,
0.266386132,141.3076694,0.130742167,0.747285397,0.361798839,-0.646611633,0.280885872,-0.087076943,-0.108938777,0.105381462,-0.381026198,0.262234583,-0.078726359,0.08073193,,,
0.395803396,47.05389071,0.127169293,1.070246031,0.390346814,-0.628765225,0.264351857,-0.060888893,-0.126235102,0.104913824,-0.411697198,0.55089583,-0.069553417,0.124949954,,,
0.16715234,70.952012,0.144588358,1.222880747,0.364589644,-0.642091475,0.263636939,-0.084991246,-0.117335253,0.102868084,-0.301125877,0.286831362,-0.081266458,0.093952535,,,
0.361349521,67.38168064,0.14462528,1.019935274,0.379358264,-0.621508025,0.266327262,-0.077547867,-0.064988492,0.133006947,-0.320274991,0.415768747,-0.083173474,0.113421884,,,
0.261063675,49.85811252,0.142580639,1.180190083,0.378259252,-0.666313103,0.254665745,-0.071477267,-0.08651636,0.093891366,-0.417535545,0.532836601,-0.080203694,0.076542484,,,
0.212069885,84.19816186,0.130788332,1.127691027,0.397952118,-0.662885084,0.259342855,-0.057443694,-0.089681618,0.093853346,-0.400845365,0.252850623,-0.119897623,0.063557316,,,
0.061030563,40.14172366,0.113633949,1.263960339,0.427828963,-0.69793059,0.253060501,-0.042090628,-0.118233512,0.107667415,-0.259700657,0.441769339,-0.039258085,0.066258611,,,
0.239789991,28.74039357,0.108833068,0.932085371,0.365717796,-0.710110552,0.291326592,-0.043938457,-0.123903382,0.083205705,-0.384114499,0.357267285,-0.035536676,0.052985766,,,
0.277042461,82.22617117,0.122478878,0.604252657,0.361637573,-0.699440579,0.318895307,-0.048816508,-0.133561047,0.098432811,-0.327755791,0.286282099,-0.012767057,0.053672824,,,
0.511174808,73.59509241,0.119242743,0.827187571,0.355036619,-0.652013584,0.312395757,-0.072072989,-0.137076887,0.111999668,-0.387002674,0.351845679,-0.086635684,0.051139417,,,
0.262089943,84.66475703,0.129746118,0.96501558,0.407871779,-0.631031558,0.296825988,-0.072140991,-0.164131128,0.139457453,-0.308770462,0.360785449,-0.09361203,0.038987687,,,
0.367182022,37.88257338,0.134807908,0.971158204,0.366326724,-0.574640854,0.316980564,-0.07273847,-0.142880836,0.111580005,-0.36469743,0.27502463,-0.111185902,0.082897868,,,
0.433171217,37.54899689,0.144069743,0.920596682,0.394195042,-0.538037419,0.309223442,-0.048816688,-0.116284015,0.118607006,-0.389394176,0.553412121,-0.045053013,0.094807572,,,
0.329357577,57.65868428,0.139515062,0.907426932,0.410444515,-0.548490354,0.276519376,-0.040350788,-0.116929666,0.111841266,-0.265865627,0.543598702,-0.051417286,0.062582154,,,
0.249828034,47.41256843,0.131561913,1.35044662,0.397437857,-0.600274658,0.297929919,-0.059961922,-0.111544563,0.131041743,-0.313797593,0.62466349,-0.060645555,0.110687067,,,
0.440508827,47.54231386,0.138103106,1.27558234,0.385337729,-0.618624148,0.304535624,-0.046315228,-0.110184984,0.11512831,-0.329180619,0.44436799,-0.019383228,0.104609104,,,
0.472531956,80.47349538,0.126443073,1.236144966,0.373167011,-0.592422218,0.300974745,-0.03364468,-0.133179839,0.11453971,-0.338874105,0.368779113,-0.087591546,0.086695883,,,
0.315166496,57.86359527,0.122295927,0.892467294,0.361502231,-0.621865465,0.29016832,-0.046541466,-0.114492252,0.096845979,-0.335681286,0.223477714,-0.039513087,0.067572024,,,
0.078411237,38.71741601,0.134118775,1.273321103,0.389180894,-0.620699257,0.291495556,-0.057708034,-0.14899449,0.065633801,-0.38620862,0.449312608,-0.079908739,0.081822208,,,
0.465456261,46.34159305,0.113735934,0.9521374,0.424342179,-0.62091318,0.286620581,-0.049600638,-0.1139684,0.082770272,-0.448555369,0.212956853,-0.085091306,0.060367964,,,
0.150539289,73.47291832,0.104814017,1.482123312,0.360850526,-0.614779905,0.275397461,-0.045345227,-0.140067006,0.101234794,-0.319222222,0.465311945,-0.080379727,0.039494709,,,
0.215196053,62.76842574,0.104937661,1.023410772,0.369110381,-0.588655873,0.250420508,-0.054690375,-0.14382141,0.070579003,-0.403873093,0.364056541,-0.106909856,0.042408324,,,
0.102730374,79.47995907,0.108930514,1.221609065,0.367411178,-0.639899489,0.250077687,-0.056067233,-0.122280655,0.087421102,-0.389976953,0.137400599,-0.099364642,0.07202307,,,
0.303541052,52.78518193,0.110201108,1.144432936,0.363741376,-0.693714509,0.236838173,-0.05827547,-0.109838932,0.0926751,-0.357772113,0.474305401,-0.051585907,0.037570663,,,
0.35815402,64.53834319,0.114462864,1.291924723,0.396051151,-0.655038232,0.257359638,-0.044181154,-0.115170619,0.098935727,-0.26607869,0.630751675,-0.082058021,0.054192851,,,
0.153034976,41.62152518,0.123297237,1.093615864,0.367720523,-0.611358853,0.257893056,-0.054596072,-0.118840465,0.084326614,-0.328201735,0.417522821,-0.024543142,0.030520369,,,
0.718521724,135.5735628,0.113801138,1.237233588,0.389087846,-0.635940325,0.251955323,-0.079335527,-0.11396118,0.062010852,-0.381998906,0.478021918,-0.012407519,0.053289278,,,
0.351438303,49.32968472,0.124208263,1.354443714,0.397941269,-0.644351869,0.229440272,-0.055404646,-0.104276294,0.07507296,-0.40295449,0.543042838,-0.026106188,0.103718474,,,
0.300710883,71.47129501,0.106914504,1.436977301,0.369407183,-0.643468594,0.230725451,-0.074237702,-0.117769134,0.089032408,-0.394882242,0.284674255,-0.066720317,0.120026221,,,
0.21534541,41.31769664,0.103077686,0.982668665,0.346872395,-0.678283608,0.223439016,-0.078839268,-0.094553135,0.10919789,-0.332272287,0.228027743,-0.09598362,0.081353332,,,
0.172200928,49.33290103,0.095914133,1.119809588,0.333905821,-0.68612931,0.212344871,-0.050430991,-0.119198476,0.109248025,-0.446871252,0.324118983,-0.113212913,0.113170626,,,
0.273775542,56.44882208,0.125811821,1.210595937,0.358583744,-0.678341891,0.216377227,-0.065523124,-0.102780653,0.119205075,-0.354768362,0.392714001,-0.064539023,0.125840754,,,
0.125030631,49.7145016,0.116922369,1.191236952,0.42126164,-0.655822263,0.202922894,-0.078738821,-0.108018476,0.091428805,-0.300834444,0.233456925,-0.091501174,0.103422428,,,
0.418299204,40.66558907,0.126662769,1.448322051,0.358017134,-0.647309524,0.214085655,-0.063649428,-0.101727869,0.100386484,-0.302449052,0.612826036,-0.042459227,0.104754421,,,
0.33454357,80.21887096,0.145008189,1.276040778,0.398569956,-0.663556667,0.219513917,-0.076052331,-0.101571255,0.069298568,-0.336796723,0.600402273,-0.045189139,0.088218982,,,
0.333178603,33.58776402,0.14108363,1.160442681,0.372734862,-0.67202141,0.209383672,-0.065076596,-0.129876917,0.074545141,-0.374139342,0.322265134,-0.053973213,0.078636173,,,
0.561078593,98.31320671,0.16384691,1.210607804,0.37313562,-0.687949942,0.237962496,-0.065342522,-0.121133684,0.071646708,-0.308605024,0.636605757,-0.065077425,0.066641431,,,
0.173323532,50.09634707,0.16946969,1.233261828,0.405012677,-0.645585957,0.255571885,-0.081125878,-0.091047669,0.071614173,-0.371752564,0.327888665,-0.056808975,0.093536521,,,
0.857804357,43.17746914,0.169924584,0.723652375,0.381979126,-0.631765411,0.27230447,-0.05836025,-0.100019946,0.078079252,-0.331603972,0.333596038,-0.050380144,0.055672657,,,
0.351131036,50.91634312,0.168675152,1.062249542,0.38301865,-0.550308514,0.28808684,-0.054679239,-0.095241142,0.100633826,-0.343862338,0.550324488,-0.030086655,0.074766077,,,
